Car name,Description,Mileage,Price,Colour,Link
2020 Toyota Highlander,HYBRID XLE,CALL,"$50,220",0070 BLIZZARD PEARL NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2020-toyota-highlander-6276576/
2021 Jeep Wrangler,RUBICON,75KM,"$73,841.25",Black,https://www.carpages.ca/new-cars/british-columbia/richmond/2021-jeep-wrangler-6275016/
2021 Ford Explorer,LIMITED,CALL,"$58,849",Agate Black Metallic,https://www.carpages.ca/new-cars/ontario/thornhill/2021-ford-explorer-6274155/
2021 RAM 1500,Limited Longhorn,97KM,"$91,590",Diamond Black Crystal Pearl,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-ram-1500-6273267/
2016 Nissan Leaf,LEAF SL - Navigation - Backup Camera - Leather,"50,575KM","$16,998",Red,https://www.carpages.ca/used-cars/ontario/cornwall/2016-nissan-leaf-6272247/
2021 Chrysler Pacifica,Hybrid Limited,CALL,"$63,230",Steel,https://www.carpages.ca/new-cars/ontario/ottawa/2021-chrysler-pacifica-6270321/
2015 Ford Focus,SE,"66,458KM","$10,456.50",BLK,https://www.carpages.ca/used-cars/ontario/nipigon/2015-ford-focus-6268377/
2020 Ford Escape,Titanium Hybrid,20KM,"$42,799",Agate Black Metallic,https://www.carpages.ca/new-cars/ontario/mississauga/2020-ford-escape-6268101/
2020 Mercedes-Benz GLE,GLE 450,"18,328KM","$78,999",Obsidian Black Met,https://www.carpages.ca/used-cars/new-brunswick/dieppe/2020-mercedes-benz-gle-6267768/
2021 Toyota Sienna,"""",10KM,"$47,665",01J9 CELESTIAL SILVER METALLIC NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-sienna-6266823/
2017 Fiat 500,E 500e - No Accdient / Nav / No Dealer Fees / One Owner,"36,357KM","$16,124",Black,https://www.carpages.ca/used-cars/british-columbia/richmond/2017-fiat-500-6265518/
2015 Chevrolet Volt,"premium 1 owner,accident free","69,000KM","$16,495",Silver,https://www.carpages.ca/used-cars/ontario/hamilton/2015-chevrolet-volt-6262110/
2021 Toyota Sienna,LE,CALL,"$43,930",0040 SUPER WHITE NO CHARGE,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2021-toyota-sienna-6260232/
2021 Toyota Sienna,XSE,CALL,"$49,630",0218 MIDNIGHT BLACK METALLIC NO CHARGE,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2021-toyota-sienna-6260217/
2021 Toyota Venza,LIMITED,129KM,"$49,665",08X8 BLUEPRINT NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-venza-6259722/
2021 Toyota Venza,XLE,CALL,"$46,465",08X8 BLUEPRINT NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-venza-6259719/
2021 Toyota RAV4,Hybrid XLE,10KM,"$43,940",02QJ BLIZZARD PEARL WITH BLACK NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-rav4-6259710/
2020 Ford Transit,Cargo Van,20KM,"$46,535",Oxford White,https://www.carpages.ca/new-cars/ontario/mississauga/2020-ford-transit-6255141/
2020 Ford Transit,Cargo Van,CALL,"$46,535",Oxford White,https://www.carpages.ca/new-cars/ontario/mississauga/2020-ford-transit-6242910/
2020 Ford Fusion,Hybrid Titanium,"28,901KM","$25,494",Rapid Red Metallic Tinted Clearcoat,https://www.carpages.ca/used-cars/ontario/new-hamburg/2020-ford-fusion-6237276/
2016 Ford Focus,SE,"30,585KM","$13,498",Magnetic Metallic,https://www.carpages.ca/used-cars/ontario/new-hamburg/2016-ford-focus-6237267/
2021 Toyota Sienna,LE,14KM,"$43,930",Celestial Silver Metallic,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2021-toyota-sienna-6236934/
2021 Audi Q5,PROGRESSIV,16KM,"$56,685",Mythos Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q5-6236880/
2021 Land Rover Range Rover,Sport SE,CALL,"$95,690",Fuji White,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-land-rover-range-rover-6229977/
2021 Audi A5 Sportback,Komfort,CALL,"$56,485",Manhattan Gray Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-a5-sportback-6229560/
2021 Audi Q8,Progressiv,14KM,"$88,395",Glacier White Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q8-6229557/
2020 Ford Escape,Titanium Hybrid,26KM,"$42,799",DESERT GOLD METALLIC,https://www.carpages.ca/new-cars/ontario/ottawa/2020-ford-escape-6229341/
2020 Porsche Taycan,4S,90KM,"$159,116",White,https://www.carpages.ca/new-cars/alberta/edmonton/2020-porsche-taycan-6226407/
2017 Ford C-MAX,Hybrid SE,"26,450KM","$17,544",,https://www.carpages.ca/used-cars/ontario/ottawa/2017-ford-c-max-6222774/
2021 Audi Q7,Komfort,CALL,"$76,195",Glacier White Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q7-6221628/
2021 Toyota Sienna,XSE AWD,CALL,"$49,660",Pre-dawn GreyMica,https://www.carpages.ca/new-cars/ontario/north-bay/2021-toyota-sienna-6220335/
2021 Toyota Sienna,XSE AWD,CALL,"$49,660",Midnight Black Metallic,https://www.carpages.ca/new-cars/ontario/north-bay/2021-toyota-sienna-6220242/
2021 Hyundai KONA,Electric,CALL,"$48,888.20",Chalk White,https://www.carpages.ca/new-cars/ontario/toronto/2021-hyundai-kona-6215559/
2021 Hyundai KONA,Electric,CALL,"$48,888.20",Chalk White,https://www.carpages.ca/new-cars/ontario/toronto/2021-hyundai-kona-6215547/
2021 Hyundai KONA,Electric,CALL,"$48,888.20",Chalk White,https://www.carpages.ca/new-cars/ontario/toronto/2021-hyundai-kona-6215544/
2021 Hyundai KONA,Electric,CALL,"$55,938.20",Chalk White,https://www.carpages.ca/new-cars/ontario/toronto/2021-hyundai-kona-6215538/
2021 Hyundai KONA,Electric,CALL,"$55,938.20",Chalk White,https://www.carpages.ca/new-cars/ontario/toronto/2021-hyundai-kona-6215541/
2021 Toyota Camry,HYBRID LE,10KM,"$32,680.70",Silver,https://www.carpages.ca/new-cars/ontario/stouffville/2021-toyota-camry-6209442/
2021 Toyota Camry,HYBRID XLE,10KM,"$41,835.70",White,https://www.carpages.ca/new-cars/ontario/stouffville/2021-toyota-camry-6209445/
2021 Toyota Camry,HYBRID XLE,20KM,"$36,972",Grey,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-toyota-camry-6209244/
2020 Ford Escape,Titanium Hybrid,13KM,"$39,223",Star White Tri-Coat,https://www.carpages.ca/new-cars/ontario/new-hamburg/2020-ford-escape-6208275/
2021 Toyota Sienna,"""",10KM,"$55,165",0040 SUPER WHITE NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-sienna-6207372/
2021 Toyota Sienna,SIENNA HYBRID,CALL,"$42,365",Super White,https://www.carpages.ca/new-cars/ontario/north-bay/2021-toyota-sienna-6201666/
2021 Toyota Sienna,XLE HYBRID,CALL,"$45,215",Blizzard Pearl,https://www.carpages.ca/new-cars/ontario/north-bay/2021-toyota-sienna-6201660/
2021 Toyota Camry,HYBRID LE,10KM,"$32,695",01J9 CELESTIAL SILVER METALLIC NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-camry-6201363/
2021 Toyota Sienna,"""",10KM,"$43,965",0218 MIDNIGHT BLACK METALLIC NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-sienna-6201351/
2021 Toyota Sienna,"""",10KM,"$45,220",0070 BLIZZARD PEARL NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-sienna-6201336/
2021 Toyota Sienna,"""",10KM,"$43,965",0218 MIDNIGHT BLACK METALLIC NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-sienna-6201309/
2021 Ford Explorer,LIMITED,90KM,"$59,773",Agate Black Metallic,https://www.carpages.ca/new-cars/ontario/bracebridge/2021-ford-explorer-6196434/
2021 Ford F-150,XLT,90KM,"$62,398",Carbonized Grey Metallic,https://www.carpages.ca/new-cars/ontario/bracebridge/2021-ford-f-150-6196422/
2020 Ford Escape,Titanium Hybrid,"3,962KM","$35,495",Star White Tri-Coat,https://www.carpages.ca/used-cars/ontario/new-hamburg/2020-ford-escape-6196164/
2020 Ford Escape,Titanium Hybrid,"2,972KM","$37,495",blue metallic,https://www.carpages.ca/used-cars/ontario/new-hamburg/2020-ford-escape-6196161/
2021 Ford Transit,Cargo Van,CALL,"$55,924",Oxford White,https://www.carpages.ca/new-cars/ontario/peterborough/2021-ford-transit-6195984/
2021 Jeep Wrangler,Willys,CALL,"$49,383",Black,https://www.carpages.ca/new-cars/northwest-territories/yellowknife/2021-jeep-wrangler-6191997/
2020 Ford Fusion,Hybrid Titanium,"33,764KM","$26,485",Gray,https://www.carpages.ca/used-cars/ontario/ottawa/2020-ford-fusion-6188718/
2020 Ford Fusion,Hybrid Titanium,"32,248KM","$26,326",Black,https://www.carpages.ca/used-cars/ontario/ottawa/2020-ford-fusion-6188721/
2020 Honda Clarity,Plug-In Hybrid Touring Sedan,10KM,"$37,995",Dark Grey,https://www.carpages.ca/used-cars/quebec/rouyn-noranda/2020-honda-clarity-6187998/
2021 Toyota RAV4,Hybrid Limited,CALL,"$45,084.98",0218 MIDNIGHT BLACK METALLIC NO CHARGE,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2021-toyota-rav4-6185106/
2021 Land Rover Range Rover,WESTMINSTER,7KM,"$128,940",Fuji White,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-land-rover-range-rover-6180210/
2011 Ford F-150,Lariat,"167,366KM","$19,488",White,https://www.carpages.ca/used-cars/ontario/peterborough/2011-ford-f-150-6177939/
2021 Toyota Camry,HYBRID LE,10KM,"$32,695",0040 SUPER WHITE NO CHARGE,https://www.carpages.ca/new-cars/ontario/whitby/2021-toyota-camry-6175803/
2020 Porsche Taycan,4S,2KM,"$162,815",Black,https://www.carpages.ca/new-cars/alberta/edmonton/2020-porsche-taycan-6174543/
2020 Land Rover Defender,SE,7KM,"$88,295",Gondwana Stone Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-defender-6171753/
2021 Land Rover Range Rover,WESTMINSTER,7KM,"$134,390",Santorini Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-land-rover-range-rover-6171750/
2021 Mercedes-Benz GLE,GLE 450,90KM,"$85,750",Obsidian Black Met,https://www.carpages.ca/new-cars/new-brunswick/dieppe/2021-mercedes-benz-gle-6166110/
2021 Toyota Camry,HYBRID XLE,10KM,"$35,940.70",White,https://www.carpages.ca/new-cars/ontario/stouffville/2021-toyota-camry-6162264/
2021 Land Rover Range Rover,WESTMINSTER,7KM,"$133,790",Carpathian Grey Premium Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-land-rover-range-rover-6161187/
2018 Ford F-150,XLT,"41,650KM","$39,370.50",SHADOW BLACK,https://www.carpages.ca/used-cars/ontario/nipigon/2018-ford-f-150-6151404/
2021 Jeep Wrangler,Willys,43KM,"$55,835",Sting-Grey,https://www.carpages.ca/new-cars/newfoundland-and-labrador/corner-brook/2021-jeep-wrangler-6150675/
2021 Toyota Highlander,HYBRID HYBRIDD XLE AWD,12KM,"$49,067.50",White,https://www.carpages.ca/new-cars/saskatchewan/moose-jaw/2021-toyota-highlander-6143187/
2021 Toyota Highlander,HYBRID LE,10KM,"$47,610.70",Silver,https://www.carpages.ca/new-cars/ontario/stouffville/2021-toyota-highlander-6136149/
2021 Jeep Wrangler,RUBICON,32KM,"$63,015",Sarge Green,https://www.carpages.ca/new-cars/newfoundland-and-labrador/corner-brook/2021-jeep-wrangler-6133980/
2021 Audi Q8,TECHNIK,CALL,"$100,095",Navarra Blue Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q8-6133968/
2020 Kia NIRO,EX,5KM,"$31,927",Aurora Black,https://www.carpages.ca/new-cars/ontario/kingston/2020-kia-niro-6114864/
2020 Ford Escape,Titanium Hybrid,8KM,"$40,149",blue metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-6110517/
2020 Ford F-150,Lariat,45KM,"$64,348",Star White Tri-Coat,https://www.carpages.ca/new-cars/ontario/new-hamburg/2020-ford-f-150-6109245/
2021 Toyota Prius,PRIME,20KM,"$35,020",Blue Magnetism,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2021-toyota-prius-6108657/
2020 Ford Escape,Titanium Hybrid,9KM,"$42,499",Agate Black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-6103575/
2020 Ford Escape,Titanium Hybrid,7KM,"$42,499",Agate Black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-6103572/
2021 Audi A6,allroad Technik,21KM,"$97,045",Mythos Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-a6-6093384/
2021 Toyota Camry,HYBRID CAMRY HYBRID SE,CALL,"$35,950",Celestial Silver Metallic,https://www.carpages.ca/new-cars/ontario/north-bay/2021-toyota-camry-6092133/
2020 Hyundai Ioniq Hybrid,Preferred,CALL,"$30,560",Intense Blue,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2020-hyundai-ioniq-hybrid-6088185/
2021 Toyota Highlander,HYBRID LE,10KM,"$47,610.70",Silver,https://www.carpages.ca/new-cars/ontario/stouffville/2021-toyota-highlander-6083169/
2021 Audi A8,L BASE,CALL,"$142,145",Mythos Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-a8-6069078/
2019 Toyota RAV4,Hybrid LE,"21,445KM","$33,900",Super White,https://www.carpages.ca/used-cars/manitoba/brandon/2019-toyota-rav4-6068805/
2021 Hyundai KONA,Electric,CALL,"$55,938.20",GALACTIC GREY,https://www.carpages.ca/used-cars/ontario/toronto/2021-hyundai-kona-6060588/
2021 Hyundai KONA,Electric,CALL,"$55,938.20",GALACTIC GREY,https://www.carpages.ca/used-cars/ontario/toronto/2021-hyundai-kona-6060591/
2020 Ford Escape,Titanium Hybrid,10KM,"$42,499",Agate Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-6056349/
2020 Ford Escape,Titanium Hybrid,22KM,"$40,149",DARK PERSIAN GREEN METALLIC,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-6056346/
2020 Ford Escape,Titanium Hybrid,7KM,"$43,099",RAPID RED MET TINTED CC,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-6056343/
2020 Ford Escape,Titanium Hybrid,22KM,"$42,499",blue metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-6056337/
2021 Jeep Wrangler,RUBICON,CALL,"$68,635",Black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-jeep-wrangler-6056268/
2021 Ford F-150,XLT,90KM,"$62,988",,https://www.carpages.ca/new-cars/ontario/bracebridge/2021-ford-f-150-6055914/
2020 Kia NIRO,EX,5KM,"$31,927",Graphite,https://www.carpages.ca/new-cars/ontario/kingston/2020-kia-niro-6055263/
2021 Toyota Camry,Hybrid XSE,CALL,"$39,515",0089 WIND CHILL PEARL NO CHARGE,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2021-toyota-camry-6045861/
2020 Ford Escape,Titanium Hybrid,8KM,"$42,949",RAPID RED MET TINTED CC,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-6038097/
2021 Toyota Highlander,HYBRID XLE,4KM,"$50,519.70",Blue,https://www.carpages.ca/new-cars/ontario/hamilton/2021-toyota-highlander-6014385/
2021 Land Rover Range Rover,WESTMINSTER,7KM,"$128,940",Byron Blue Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-land-rover-range-rover-6014205/
2021 Jeep Wrangler,Sport Altitude,46KM,"$55,030",Sarge Green,https://www.carpages.ca/new-cars/newfoundland-and-labrador/corner-brook/2021-jeep-wrangler-6012513/
2020 Land Rover Defender,SE,"1,301KM","$86,620",Tasman Blue Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-defender-6007554/
2021 Ford F-150,Lariat,CALL,"$79,540",Carbonized Grey,https://www.carpages.ca/new-cars/ontario/kingston/2021-ford-f-150-5993826/
2021 Jeep Wrangler,Sahara,CALL,"$59,585",Black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-jeep-wrangler-5986101/
2020 Ford Escape,Titanium Hybrid,"17,371KM","$35,799",Black,https://www.carpages.ca/used-cars/ontario/ottawa/2020-ford-escape-5985930/
2021 Toyota Corolla,Hybrid,CALL,"$29,274.97",0070 BLIZZARD PEARL NO CHARGE,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2021-toyota-corolla-5983623/
2021 Toyota Corolla,Hybrid,CALL,"$29,019.97",01F7 CLASSIC SILVER METALLIC NO CHARGE,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2021-toyota-corolla-5983602/
2021 Toyota Corolla,Hybrid,CALL,"$29,019.97",01K3 CELESTITE NO CHARGE,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2021-toyota-corolla-5983599/
2021 Ford Explorer,LIMITED,55KM,"$58,149",Carbonized Grey Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-ford-explorer-5969334/
2020 Kia NIRO,EX,5KM,"$31,927",Graphite,https://www.carpages.ca/new-cars/ontario/kingston/2020-kia-niro-5967123/
2021 Ford F-150,XLT,CALL,"$66,524",Agate Black,https://www.carpages.ca/new-cars/ontario/kingston/2021-ford-f-150-5931258/
2021 Audi Q5,Komfort,141KM,"$50,395",Brilliant Black,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q5-5921226/
2020 Hyundai Ioniq Hybrid,ESSENTIAL,CALL,"$27,395",Intense Blue,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2020-hyundai-ioniq-hybrid-5916576/
2021 Jeep Wrangler,Sport Altitude,43KM,"$55,030",FIRECRACKER RED,https://www.carpages.ca/new-cars/newfoundland-and-labrador/corner-brook/2021-jeep-wrangler-5909445/
2021 Jeep Wrangler,Willys,108KM,"$55,835",FIRECRACKER RED,https://www.carpages.ca/new-cars/newfoundland-and-labrador/corner-brook/2021-jeep-wrangler-5909442/
2021 Toyota Corolla,Hybrid,20KM,"$28,760",Celestite,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2021-toyota-corolla-5903208/
2021 Toyota Prius,Prime Upgrade,CALL,"$38,115",03U5 SUPERSONIC RED NO CHARGE,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2021-toyota-prius-5901969/
2021 Toyota Highlander,HYBRID LE,10KM,"$47,610.70",Black,https://www.carpages.ca/new-cars/ontario/stouffville/2021-toyota-highlander-5897115/
2021 Toyota Highlander,HYBRID LE,10KM,"$47,610.70",Grey,https://www.carpages.ca/new-cars/ontario/stouffville/2021-toyota-highlander-5897109/
2021 Toyota Highlander,HYBRID LE,10KM,"$47,865.70",White,https://www.carpages.ca/new-cars/ontario/stouffville/2021-toyota-highlander-5889354/
2021 Audi Q7,Komfort,21KM,"$76,695",NIGHT BLACK,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q7-5880765/
2021 Audi Q7,Technik,"1,761KM","$91,145",Orca Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-audi-q7-5880762/
2020 Honda Accord,Hybrid Base,CALL,"$36,475",Crystal Black Pearl,https://www.carpages.ca/new-cars/newfoundland-and-labrador/st-john-s/2020-honda-accord-5879022/
2021 Toyota Corolla,Hybrid,22KM,"$26,760",Classic Silver Metallic,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2021-toyota-corolla-5878398/
2020 Toyota Highlander,HYBRID LE,13KM,"$47,430",Celestial Silver Metallic,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2020-toyota-highlander-5878380/
2021 Toyota Corolla,Hybrid,20KM,"$26,760",Super White,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2021-toyota-corolla-5878374/
2020 Toyota Camry,HYBRID XLE,20KM,"$43,220",Midnight Black Metallic,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2020-toyota-camry-5878356/
2021 Toyota Corolla,Hybrid,20KM,"$28,760",Classic Silver Metallic,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2021-toyota-corolla-5878269/
2021 Toyota Corolla,Hybrid,20KM,"$28,760",Celestite,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2021-toyota-corolla-5878257/
2020 Toyota Camry,HYBRID LE,22KM,"$33,420",Midnight Black Metallic,https://www.carpages.ca/new-cars/newfoundland-and-labrador/gander/2020-toyota-camry-5878251/
2020 Honda Clarity,Plug-In Hybrid Touring,15KM,"$46,745",Modern Steel Metallic,https://www.carpages.ca/new-cars/nova-scotia/bridgewater/2020-honda-clarity-5876835/
2020 Land Rover Defender,SE,12KM,"$86,185",Eiger Grey Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-defender-5874186/
2020 Land Rover Defender,SE,801KM,"$87,365",Gondwana Stone Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-defender-5874174/
2020 Land Rover Defender,SE,502KM,"$90,365",Santorini Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-defender-5874171/
2020 Land Rover Range Rover,HSE,12KM,"$130,141",Fuji White,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-range-rover-5874162/
2020 Land Rover Defender,SE,12KM,"$90,625",Fuji White,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-defender-5874138/
2020 Land Rover Evoque,R-Dynamic S,12KM,"$66,227",Seoul Pearl Silver Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-land-rover-evoque-5874099/
2020 Ford Escape,Titanium Hybrid,303KM,"$42,499",Agate Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-5873070/
2020 Lincoln Aviator,Grand Touring,41KM,"$99,685",Burgundy Velvet Metallic Tinted Clearcoat,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-lincoln-aviator-5873028/
2020 Ford Escape,Titanium Hybrid,9KM,"$42,499",Magnetic Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-5872959/
2020 Ford Escape,Titanium Hybrid,5KM,"$42,649",Velocity Blue Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-5872836/
2020 Ford Escape,Titanium Hybrid,35KM,"$42,649",Agate Black Metallic,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-ford-escape-5872779/
